temperature,Humidity Effect,Sunlight Exposure,Spoilage %
10.0,-0.3405999741789848,5.81268571582878,1.6117439191684846
5.627877259560442,3.796038727799748,0.9596332654385056,0.1755534137467328
11.497178304139537,4.162948155059628,22.042806013562814,0.568818789702949
5.338520211913224,1.4044122137817034,-9.978395909200993,0.9745380833019576
8.927647066903603,1.8805324836604795,13.350661954498722,1.6129707311382753
2.3445679137573783,11.6061162168957,33.96177036645303,0.4168459088138878
2.03243728180884,48.1897427799486,86.62324556933626,0.2060520465422072
12.995947202325482,57.26481917855909,100.89309758583276,17.000044067506384
6.970307276857495,11.84511950522903,2.712007128452893,0.2922625005696005
-4.264928967670333,33.20344861708162,89.49925444202374,
13.126872882102246,9.184250671420632,-2.313712344294212,1.3543628276973714
-0.7320709477123477,40.48161150848601,88.5060206525643,1.1125172364386149
15.320625495792518,5.066179958512676,10.782566782837147,1.412075945648014
1.1715719641111286,27.928454835378123,75.75171624606236,0.2010665580599133
3.5330821207133947,12.785591582241608,31.758560898532547,0.4323291062864069
5.543846050440689,37.91866877798092,90.02611656864318,0.7667994297905794
18.911420280708494,12.628064304883384,-0.859325441952962,9.827156961448836
14.865043228548954,50.15202996739709,107.16766384311768,
1.9840148222495693,51.47483520492288,100.10506370627613,0.3844518013329334
4.3809745662129975,23.118610409825425,24.411200757410978,0.6549578222443961
17.468739288425333,21.049248127778885,21.934910359968185,20.401134632405284
-3.478626027196051,49.40340271686606,109.73432899626442,0.1490988167946379
18.797272961847398,25.570271231705128,13.569993937385709,22.71214621851928
-1.90370950373156,43.58011431840903,86.07785586475012,1.1045175404988257
9.129350840283356,21.4104616070554,-2.8518619176175672,2.505422548528787
19.87398145615495,20.5056456352668,20.81020073672805,22.332436293070423
17.735371014134742,48.89532655314235,105.29355427350546,18.245387429376294
-3.1640073974435827,27.606648797478016,75.77541530391446,0.1102322775078557
1.9247058518476563,16.080647508678208,8.32469692908585,0.8701143474895702
14.533081014090715,1.785892404608462,19.00599229993697,6.55998897636409
25.740035972615985,12.69580676898735,13.288771513010149,16.831041123110243
6.090169015205206,56.55936174669664,84.16690367371696,0.5150856342221801
13.589434403948616,14.856250585787734,20.521774694759596,7.853955328256003
21.56178226557491,50.97912183467136,86.83726600874625,
6.297453834940716,4.2488339932831085,26.960414991353545,0.5253756032833442
-1.626414618893659,47.02303073120915,97.46979190851542,0.7155092551705353
-0.7316718625759988,29.898508336222044,82.39710388526585,0.1628614054919541
-2.810437726986029,41.985092144720696,100.24504703238657,0.9635293729063736
15.83156183072106,4.282791214115112,21.575251997279317,4.53164669809548
-3.0550939092171303,39.326804923893214,95.94019140760996,0.8528542353474996
8.236084586756467,52.19552728323527,91.4189958626056,0.5395714954834676
20.15867650270925,42.36635313898403,95.50511085964382,8.78697545813026
11.504348858459164,4.152441356776862,22.0410634698149,0.5669066001984531
0.1221761324330681,18.36043556538529,34.93847752815052,0.6724654153477259
10.752476791913985,23.043544484619385,16.342933190087503,1.5032197808569563
20.789157167144506,,26.914173727675973,20.395859795893497
18.07386092051869,0.3147568468743165,16.321645904079617,10.504209142537212
19.49967063560098,-2.7069711782319232,13.963093910983604,10.80543555414478
18.43965266050216,14.858986288957327,29.080122830688545,16.88460910609578
,8.391887842949647,-3.97778534426064,0.7986835757965948
5.0669394675084325,7.669448702061951,22.32364809933719,0.5060088270148302
17.587649630812443,50.7645496483642,111.421543469991,18.47241746381089
14.43240445300746,40.5195808279114,96.18803258533362,10.914608170884438
9.985110711856256,41.48333971306284,88.84516759189586,1.0203574214369593
8.620591717313866,0.4454396326116799,18.243807359407548,1.5032856711407674
4.635452500028254,5.719744417665985,15.4182475539542,0.4296320799449836
-1.5723864821918625,-4.919015102266224,-12.826906986847478,-0.3425807392740495
16.54365713692811,7.418736712268879,18.46918563220906,8.140950689507795
6.13385549504741,4.859764354164325,20.126934538677485,0.3321056204220552
9.214965778646876,-7.648041943042075,-10.773620534366946,1.843052203903358
7.763288887494311,13.322316243157983,32.79753117124499,2.898219380206782
12.611791154368136,14.670247141683026,-1.1564119269831956,1.4511464857043408
15.247305804860478,8.536971556228908,,7.734214457316439
19.875424884398107,19.549007645755506,11.444998164007997,11.160055628551175
11.578564986058376,0.98103369099571,7.176683358386443,0.5034505287242388
20.126630605431817,42.35464225227125,95.47912070230254,8.772849707990314
18.213656775804424,17.16556104032724,6.120512860930841,10.116460949880166
18.806562797565142,17.890653224260753,3.5265602149482014,20.734643553444272
21.5939649681474,11.153964752223835,-13.000576760589182,10.79972803522765
17.055888497930546,15.033160750963752,33.92988492159292,5.712704383176336
20.7467645556343,31.509322838297688,75.56099337298791,8.085535488184343
11.386163606941226,53.091806407906176,93.91785486781644,4.866818352726165
18.3251007174601,49.47174340638831,112.9155023926403,18.68800132716238
-2.384142677119648,36.649941251743215,94.38756452414243,0.8547848018628176
4.408640372101279,49.85101017544179,118.37561545573725,
11.081289984613454,13.206625183905686,10.749018189914544,1.2893793353012228
11.529671263540862,14.706119444280008,32.85706091816929,3.933143227191113
10.343605408855003,-1.811566831536384,8.656450665762337,2.62287594025398
0.7235013706820328,14.923918205372786,22.02396102123711,0.4369577678144616
20.331504832923617,37.79573921609857,83.08423711740988,8.459853403392042
5.229137584335269,16.659083596032765,7.251537788018973,1.2598082288812502
-0.2028662689752321,42.867885338549605,99.05574601692706,1.289000412250528
0.5834822370561554,18.92560002415076,17.402642490591454,0.3626042699620743
-0.2307834243102061,33.36455024288726,90.6485102888797,0.7180496248266207
0.9929125946813236,27.10290475562174,84.84316673554275,0.1845726159431241
3.985549682118076,53.58384845239606,97.21170251007987,0.2316406679297956
5.48734558548843,8.621184996113396,19.12891045736581,0.5659837767537677
3.399911923359128,40.83549997394841,84.1273528004708,1.5407178845513894
3.4839942772908734,41.93280318485895,83.74498680972819,1.177064870786401
22.01243738715376,-1.9762187432511635,-15.11000394160478,14.259684793100735
12.555312970491538,-0.5253033907128277,18.953541489520124,1.0497721111767666
12.560786688411747,-0.5321972753120805,18.97596327214169,1.0585541353834644
-0.7778558174369411,45.69889173992341,122.6967076499424,0.731631054536002
8.425048601752755,-3.052849569866844,-16.581064650748097,1.997114532162665
6.898513466778744,10.851923649446324,13.635176815165934,0.7044485698418316
0.7769791108681525,-1.3741031459764963,9.129019966700984,0.0320049337762335
1.1362668250297023,21.531013780751827,10.89858829892649,0.9697825263575288
,-0.8448644431527471,23.28509400583281,0.0811868425101187
,32.62400489710998,96.48017821606042,1.1671769274201256
5.647468459817532,-5.894536812049956,-8.11218545703619,0.6750474740218974
11.994301284324374,11.602329503005851,9.875055489361268,4.128273521707101
-0.794094755171819,47.80833981469932,92.26247871543688,0.1653305249266457
-0.080573217830774,49.81659147706676,98.2537941100176,0.1799398759259964
1.7975308064292042,21.61867415723305,17.796672424016574,1.0137189511508573
0.7083438246696591,59.03097544347163,91.87267849370215,0.2117091665433952
15.020109301063131,9.661474614855043,21.294381948669333,7.738702524670953
5.00937139749088,22.7817384468816,8.005058278180345,0.6751933674600008
16.489736316463247,15.482230984603357,-4.759836912604706,12.21030565800714
1.8099460347952545,44.54887378900797,87.00116564455527,0.3321074944809938
,4.3198269627878885,-7.70273953912652,0.9200246289588492
9.452484609046447,3.9935401606613583,5.291135021575577,2.8369633363870004
25.16932477820683,16.056330218384982,24.08653907790426,17.088575697162426
2.693274627602245,53.57164493154384,99.75355689747012,1.9105162081710456
20.19076548611303,5.784833189882052,-0.8143810795053584,14.619417420094416
18.61369748496385,19.149633131249637,13.888268348165065,20.894971344895943
15.55495987266676,10.438768147676347,23.93936998071225,8.103465940530537
13.210919123948337,10.094626379867648,20.1283346317034,4.288228692322673
14.184449991669348,4.200089918734378,-1.989415382762057,1.3140844570814023
16.122123826894736,4.4230408002689545,-3.1684766886940694,10.081858347882664
1.0274934442211996,42.54278722244719,96.36850668341108,1.0174062386341207
1.9944838167002927,45.60155771549578,100.44848167748036,0.8892655647106014
10.70245586826244,15.825230917439212,7.266734396071967,3.7987328325305807
5.930141206314732,23.385850708895877,23.091092864938357,3.198850003900572
11.799781406856964,0.0572253756584553,8.281671983573244,0.9974916025269606
0.3919208960133106,34.237226178698684,86.60585739243649,1.0555642604047368
8.684180567625532,48.83224259611456,89.23783301839799,
0.4312063368511166,19.11727512073833,12.989268977001558,0.7558489969489345
2.054770139573642,50.70984442158148,90.21920413122626,0.3908057850440812
12.585988201134088,54.138568888377634,111.68972161284093,5.1405186961175815
18.064641127148807,9.653530312946687,-6.517492814938575,
23.42076821099321,4.17285461507688,10.09228468789887,14.058186328024291
,8.741239648089103,17.305843637151874,0.1777535438148275
15.126950457127307,13.194785342298166,31.374691465471678,8.29791788389082
3.028224077548276,8.129715632817494,6.422933417647361,0.1364125041959914
1.6856117823478936,48.51888239934161,90.86090956940424,1.6532558965220625
3.345666285027576,10.657570314054158,51.053286690815575,0.4432592709105277
-0.2036984154992129,55.111163033214666,112.3090944901678,0.2012466925990242
-1.0247679885793528,39.18772983017576,94.23791623407308,1.061615382098671
11.486475970647376,45.5891768620045,93.97458321927104,14.183256479564848
8.501673253360119,2.395453552439575,16.11978608846407,0.3956586280369118
24.509743344294986,43.357867318744646,86.04265674628613,
0.4376302244959618,19.13774620018074,12.981561611699568,0.7457969468481694
12.354605535788576,10.687305497318713,15.627329452998168,1.317619361714557
18.390888679952543,7.667406920435296,29.19155306939555,8.97963888846883
2.3141395181558195,19.63575331623632,13.766144864840497,200.0
1.391908110929798,26.94798199590824,82.60113306099218,0.2111053031536301
24.794956233498453,3.748611765154212,-7.534522767967727,14.76824397992588
13.621080010218622,12.998486109727642,22.10173954362173,4.646959969493764
15.331950893629278,5.088385623386981,10.782656506571188,1.4329624366458864
-0.5294905822068934,6.236700982574681,22.007099694593236,0.1210241795569889
3.277406931875832,57.19644733372163,96.1664388325312,0.4481726493992483
19.890576997532616,20.507770890272617,20.78667122112789,22.335785697772007
6.21369351266596,-2.7349922826285,-21.685529250986782,0.9142431283023382
16.491351472636456,12.851509002982016,3.572969720207241,5.404583175448458
20.45799764857515,29.60296132075222,99.74583072661385,7.860692254368499
6.538824576194529,9.07485367206997,11.150671716965698,0.4059795376086675
2.824105438060873,42.50310494096807,74.52705417744956,1.5381918647626391
18.688054446222967,6.34433006943085,-1.539472541906009,13.733198836226022
1.7439597543475862,33.441450795959675,95.61953062066286,1.1537806694032509
7.1699976190039125,20.70319827927385,24.281129954672867,1.7064759641000928
24.35828321314462,5.0777886524901685,9.144644253200786,14.750080390053611
15.01698115495288,12.235560786757627,-3.609495197425121,8.076241517962702
3.2706072840451013,2.2196846754687902,0.732409877065199,0.0779615270085853
9.522631789359714,16.69838720009182,1.0526964784258088,3.589862494126055
-1.851444650523803,39.24142582432081,79.84430916343274,0.9650922702690992
